blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
24252680,2024-12-27 10:18:27,0xe01166edbb556756b30163fa744b84d9799341bdf577214d84d2bed08b1551cd,7054,0x189e1704b31bce4d963f2edbf8d24c12e5abf2ef0c9b79b3deae7c5a5a7c3d4d,0x0bfef00424699c07320f10450f73a67d034e4cb7,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,3.474103300625301e-14,Cerebrum DAO Token,NEURON,18,1,2000000,513939526,130845,174744,deprecated,5845765
24252672,2024-12-27 10:18:11,0xd1b4c3cd50092db5449e6d93784529de8796a55a4d92edc22c3b14e07a332315,469,0x8ca35d0050c3410de25ae4c53ec822efcb5cc5daac02ef10b90b562fe981047c,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.395978382628166e-15,Cerebrum DAO Token,NEURON,18,3,357477,112910256,220492,396773,deprecated,5845773
24252672,2024-12-27 10:18:11,0xd1b4c3cd50092db5449e6d93784529de8796a55a4d92edc22c3b14e07a332315,469,0x8ca35d0050c3410de25ae4c53ec822efcb5cc5daac02ef10b90b562fe981047c,0x26b4d3aab05008cf08f0a54fe02e37e13af2f9f1,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,4.65326127542722e-13,Cerebrum DAO Token,NEURON,18,3,357477,112910256,220492,396773,deprecated,5845773
24252669,2024-12-27 10:18:05,0xfa1f54ce971d764d5e54da016d5d7c506ead33690135d61bfa432b4304fb98c4,120,0xa9829148c593cae7c7ef26b28f712d5c7616199d233e32da25d35abe54af5b66,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x3568c7a4f7545805e379c264303239781b4e9a79,0x777dd4ea9a450e6df09d7dfa09e2c2e9673a41c0,1.4499980365256466e-14,Cerebrum DAO Token,NEURON,18,133,1105052,13893518,474082,29370903,deprecated,5845776
24252669,2024-12-27 10:18:05,0xfa1f54ce971d764d5e54da016d5d7c506ead33690135d61bfa432b4304fb98c4,120,0xa9829148c593cae7c7ef26b28f712d5c7616199d233e32da25d35abe54af5b66,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,0x3568c7a4f7545805e379c264303239781b4e9a79,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,1.4499980365256466e-14,Cerebrum DAO Token,NEURON,18,133,1105052,13893518,474082,29370903,deprecated,5845776
24252669,2024-12-27 10:18:05,0xfa1f54ce971d764d5e54da016d5d7c506ead33690135d61bfa432b4304fb98c4,120,0xa9829148c593cae7c7ef26b28f712d5c7616199d233e32da25d35abe54af5b66,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,1.4499980365256466e-14,Cerebrum DAO Token,NEURON,18,133,1105052,13893518,474082,29370903,deprecated,5845776
24252637,2024-12-27 10:17:01,0x163d8bde4f874ed392af1cb8b678b343a8411f6ecee34e4e4d8ce6027e9a34aa,118,0x927ff327838669bae8b629d14456c9d6308b8d918a0bbdbedec6f6750aef41c9,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x3568c7a4f7545805e379c264303239781b4e9a79,0x777dd4ea9a450e6df09d7dfa09e2c2e9673a41c0,4.680918720678724e-14,Cerebrum DAO Token,NEURON,18,74,851896,13979463,277510,15632883,deprecated,5845808
24252637,2024-12-27 10:17:01,0x163d8bde4f874ed392af1cb8b678b343a8411f6ecee34e4e4d8ce6027e9a34aa,118,0x927ff327838669bae8b629d14456c9d6308b8d918a0bbdbedec6f6750aef41c9,0x111111125421ca6dc452d289314280a0f8842a65,0x3568c7a4f7545805e379c264303239781b4e9a79,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,4.680918720678724e-14,Cerebrum DAO Token,NEURON,18,74,851896,13979463,277510,15632883,deprecated,5845808
24252637,2024-12-27 10:17:01,0x163d8bde4f874ed392af1cb8b678b343a8411f6ecee34e4e4d8ce6027e9a34aa,118,0x927ff327838669bae8b629d14456c9d6308b8d918a0bbdbedec6f6750aef41c9,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x111111125421ca6dc452d289314280a0f8842a65,4.680918720678724e-14,Cerebrum DAO Token,NEURON,18,74,851896,13979463,277510,15632883,deprecated,5845808
24252595,2024-12-27 10:15:37,0x2ad18d34576de9731f1507ffa88e77b9c1a774e5c3afda049a85a97b33a8c1cf,748,0x13b50b6607a5aa57cfbccb5e417e533fa6d9c4a1376fe93715570a2d5282deb3,0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,0x3568c7a4f7545805e379c264303239781b4e9a79,0x7d20ab6d8af50d87a5e8def46e48f4d7dc2ea5c7,2.9753103538186817e-16,Cerebrum DAO Token,NEURON,18,107,362177,14138428,295580,24222065,deprecated,5845850
24252595,2024-12-27 10:15:37,0x2ad18d34576de9731f1507ffa88e77b9c1a774e5c3afda049a85a97b33a8c1cf,748,0x13b50b6607a5aa57cfbccb5e417e533fa6d9c4a1376fe93715570a2d5282deb3,0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,0x3568c7a4f7545805e379c264303239781b4e9a79,0xffd5f61ec56c3dea06b7334945ec00344e2e0eee,3.7191379422733515e-14,Cerebrum DAO Token,NEURON,18,107,362177,14138428,295580,24222065,deprecated,5845850
24252595,2024-12-27 10:15:37,0x2ad18d34576de9731f1507ffa88e77b9c1a774e5c3afda049a85a97b33a8c1cf,748,0x13b50b6607a5aa57cfbccb5e417e533fa6d9c4a1376fe93715570a2d5282deb3,0x6a000f20005980200259b80c5102003040001068,0x3568c7a4f7545805e379c264303239781b4e9a79,0xd7f1dd5d49206349cae8b585fcb0ce3d96f1696f,3.7488910458115383e-14,Cerebrum DAO Token,NEURON,18,107,362177,14138428,295580,24222065,deprecated,5845850
24252595,2024-12-27 10:15:37,0x2ad18d34576de9731f1507ffa88e77b9c1a774e5c3afda049a85a97b33a8c1cf,748,0x13b50b6607a5aa57cfbccb5e417e533fa6d9c4a1376fe93715570a2d5282deb3,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6a000f20005980200259b80c5102003040001068,3.7488910458115383e-14,Cerebrum DAO Token,NEURON,18,107,362177,14138428,295580,24222065,deprecated,5845850
24252448,2024-12-27 10:10:43,0xe1c5bced7b653ec1b5dde9db74d048ed74635527ce9380fc7b7b0d11b009d370,36744,0x211917fbbe88710612fbf5ca1a4a0caa220ecfcd94438f4982a58fadefd8e3b0,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.3181026262846343e-14,Cerebrum DAO Token,NEURON,18,65,8000000,18607450,551941,11822882,deprecated,5845997
24252448,2024-12-27 10:10:43,0x943151830267254ceb665ff1c433b3d12f53ef2a3bc394f2a710961af7983296,941,0x211917fbbe88710612fbf5ca1a4a0caa220ecfcd94438f4982a58fadefd8e3b0,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,3.3048741755926184e-15,Cerebrum DAO Token,NEURON,18,56,882852,19071733,234386,10155559,deprecated,5845997
24252448,2024-12-27 10:10:43,0x943151830267254ceb665ff1c433b3d12f53ef2a3bc394f2a710961af7983296,941,0x211917fbbe88710612fbf5ca1a4a0caa220ecfcd94438f4982a58fadefd8e3b0,0xe33fd276f563a3a91ee3ba08d19f8fdc5804f702,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,1.1016247251975395e-12,Cerebrum DAO Token,NEURON,18,56,882852,19071733,234386,10155559,deprecated,5845997
24252442,2024-12-27 10:10:31,0x9ef7433b8a714d58fa3cce427354b0dfc6ad4f2d403c19683ed529b8999b121b,235,0x6ce5b84f3aab36b014ca4249ca5df8d278941eab742c2c46ee6d9932100e11e4,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.0717659461443701e-15,Cerebrum DAO Token,NEURON,18,2,368197,113382619,183402,487641,deprecated,5846003
24252442,2024-12-27 10:10:31,0x9ef7433b8a714d58fa3cce427354b0dfc6ad4f2d403c19683ed529b8999b121b,235,0x6ce5b84f3aab36b014ca4249ca5df8d278941eab742c2c46ee6d9932100e11e4,0x282098037154aface29c8a96e1b26c7952db828b,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,3.5725531538145676e-13,Cerebrum DAO Token,NEURON,18,2,368197,113382619,183402,487641,deprecated,5846003
24252343,2024-12-27 10:07:13,0x8d7d6d2fcd2624e3effd036c7c7af482727dbb3aaeb7d2acf986b7f4b98c3e02,301,0x6892582eae292efb7236889e8c989f4d6c4f52429da6230b16db2201aaf7d334,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,8.68347151054327e-14,Cerebrum DAO Token,NEURON,18,32,8000000,22319049,775515,6524021,deprecated,5846102
24252343,2024-12-27 10:07:13,0xe803cc69c648f474cfabe46ebbb42deb74b613bf1cc91f37b1182267a47cd2f9,2200,0x6892582eae292efb7236889e8c989f4d6c4f52429da6230b16db2201aaf7d334,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0xf133dff26048f3875a893b918d825d68d81c78c0,9.064516301407659e-14,Cerebrum DAO Token,NEURON,18,30,226478,22320049,155442,5702003,deprecated,5846102
24252343,2024-12-27 10:07:13,0xe803cc69c648f474cfabe46ebbb42deb74b613bf1cc91f37b1182267a47cd2f9,2200,0x6892582eae292efb7236889e8c989f4d6c4f52429da6230b16db2201aaf7d334,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,2.271808596844025e-16,Cerebrum DAO Token,NEURON,18,30,226478,22320049,155442,5702003,deprecated,5846102
24252343,2024-12-27 10:07:13,0xe803cc69c648f474cfabe46ebbb42deb74b613bf1cc91f37b1182267a47cd2f9,2200,0x6892582eae292efb7236889e8c989f4d6c4f52429da6230b16db2201aaf7d334,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,9.0872343873761e-14,Cerebrum DAO Token,NEURON,18,30,226478,22320049,155442,5702003,deprecated,5846102
24252330,2024-12-27 10:06:47,0x2607fbc81507f7a5ec682535809e41d3a8835ea7353c91b9c092c5b0636e66d2,123,0x0e062f5cf61b1b49cf126e7c255ce13dac869e12692433d8b638b1740b79028e,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x05e198fb0bb08ae1da53d45dc6c55f1c90eab27e,4.550440352920717e-13,Cerebrum DAO Token,NEURON,18,37,681675,22317113,195959,10676571,deprecated,5846115
24252328,2024-12-27 10:06:43,0x722d04cadfdeeea6f7111095e2ae772c7336c521537b1dd74a9b76de80b24a4b,1051,0xdb4d50a2682f291ba4190eb375a73c2cc64f264e719db7e6d1a438a6591b05a4,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.5080151733388587e-14,Cerebrum DAO Token,NEURON,18,120,8000000,15018647,832045,28155763,deprecated,5846117
24252328,2024-12-27 10:06:43,0x672d23e04fe9f185a7da142f83f5437906a1759d33d9d6e029fe24335fa0ec80,87348,0xdb4d50a2682f291ba4190eb375a73c2cc64f264e719db7e6d1a438a6591b05a4,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,6.7451489985649505e-15,Cerebrum DAO Token,NEURON,18,119,429802,15018647,247207,27323718,deprecated,5846117
24252328,2024-12-27 10:06:43,0x672d23e04fe9f185a7da142f83f5437906a1759d33d9d6e029fe24335fa0ec80,87348,0xdb4d50a2682f291ba4190eb375a73c2cc64f264e719db7e6d1a438a6591b05a4,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,2.24838299952165e-12,Cerebrum DAO Token,NEURON,18,119,429802,15018647,247207,27323718,deprecated,5846117
24252328,2024-12-27 10:06:43,0x672d23e04fe9f185a7da142f83f5437906a1759d33d9d6e029fe24335fa0ec80,87348,0xdb4d50a2682f291ba4190eb375a73c2cc64f264e719db7e6d1a438a6591b05a4,0xca74f404e0c7bfa35b13b511097df966d5a65597,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,2.24838299952165e-12,Cerebrum DAO Token,NEURON,18,119,429802,15018647,247207,27323718,deprecated,5846117
24252327,2024-12-27 10:06:41,0xa1f3f72213b4c87ceb710392a517148ce81d0ad2b0fd0dc14a4608070ea31bf0,262,0x984f8250e320cc960e90fdc3fdf3907dabe538360a76bf5d73295c15dd681fa2,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x921f3af23bf6ac7e142fbd7370411f7fb1601b1d,1.3970314893156255e-13,Cerebrum DAO Token,NEURON,18,50,1786170,22323622,513920,8151201,deprecated,5846118
24252324,2024-12-27 10:06:35,0x0ae4c2bbcf8469ccf1a59e708e4e90e89903bbe78b43f1bf035852b40817fa39,1892,0x2024d8590a7008c9b2a2952c36270fe5259acf32d12b1ab558a2fae66e7ddd45,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,2.322469206556097e-16,Cerebrum DAO Token,NEURON,18,46,1146170,19373401,802662,11895264,deprecated,5846121
24252324,2024-12-27 10:06:35,0x0ae4c2bbcf8469ccf1a59e708e4e90e89903bbe78b43f1bf035852b40817fa39,1892,0x2024d8590a7008c9b2a2952c36270fe5259acf32d12b1ab558a2fae66e7ddd45,0xa0ead752a954b5cb1fce7fd5c7773ecb9e8c0a1d,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,7.741564021853659e-14,Cerebrum DAO Token,NEURON,18,46,1146170,19373401,802662,11895264,deprecated,5846121
24252324,2024-12-27 10:06:35,0x0ae4c2bbcf8469ccf1a59e708e4e90e89903bbe78b43f1bf035852b40817fa39,1892,0x2024d8590a7008c9b2a2952c36270fe5259acf32d12b1ab558a2fae66e7ddd45,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,9.289876826224389e-16,Cerebrum DAO Token,NEURON,18,46,1146170,19373401,802662,11895264,deprecated,5846121
24252324,2024-12-27 10:06:35,0x0ae4c2bbcf8469ccf1a59e708e4e90e89903bbe78b43f1bf035852b40817fa39,1892,0x2024d8590a7008c9b2a2952c36270fe5259acf32d12b1ab558a2fae66e7ddd45,0xa0ead752a954b5cb1fce7fd5c7773ecb9e8c0a1d,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,3.0966256087414635e-13,Cerebrum DAO Token,NEURON,18,46,1146170,19373401,802662,11895264,deprecated,5846121
24252315,2024-12-27 10:06:17,0x6a92fdaeae9482a23deaefcf32abe6a8aa944516530eee49b33e05567c2d7d3b,179913,0x1ce3a98e64b5314efc0339fd22aeca84123da0fe363bbb9f6beadf05f5e7e8c9,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x2231ab3d89335ee52b4810f94389381f4366fff2,1.2955914151926116e-15,Cerebrum DAO Token,NEURON,18,131,1592432,19341000,789932,22749184,deprecated,5846130
24252315,2024-12-27 10:06:17,0x6a92fdaeae9482a23deaefcf32abe6a8aa944516530eee49b33e05567c2d7d3b,179913,0x1ce3a98e64b5314efc0339fd22aeca84123da0fe363bbb9f6beadf05f5e7e8c9,0x32bb90d28ea884587c923eba26ead5cf238db6e3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,4.318638050642038e-13,Cerebrum DAO Token,NEURON,18,131,1592432,19341000,789932,22749184,deprecated,5846130
24252315,2024-12-27 10:06:17,0x6a92fdaeae9482a23deaefcf32abe6a8aa944516530eee49b33e05567c2d7d3b,179913,0x1ce3a98e64b5314efc0339fd22aeca84123da0fe363bbb9f6beadf05f5e7e8c9,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,0x3568c7a4f7545805e379c264303239781b4e9a79,0x32bb90d28ea884587c923eba26ead5cf238db6e3,4.318638050642038e-13,Cerebrum DAO Token,NEURON,18,131,1592432,19341000,789932,22749184,deprecated,5846130
24252315,2024-12-27 10:06:17,0x6a92fdaeae9482a23deaefcf32abe6a8aa944516530eee49b33e05567c2d7d3b,179913,0x1ce3a98e64b5314efc0339fd22aeca84123da0fe363bbb9f6beadf05f5e7e8c9,0x702ab49d8d7ad5ad6acb1199b59ab26f93fc5924,0x3568c7a4f7545805e379c264303239781b4e9a79,0x11ddd59c33c73c44733b4123a86ea5ce57f6e854,4.318638050642038e-13,Cerebrum DAO Token,NEURON,18,131,1592432,19341000,789932,22749184,deprecated,5846130
24252309,2024-12-27 10:06:05,0xf0c7e2ee127f4b62542033298ff128f7cee45ae4abb8d766d9efa4cedac1357a,641,0xe858a2061af695d2b9c7fd5f4d432b6ebf722c55a3750c298dc309dc633afcd9,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6e46b4683a6bf97e43cbba04989d1704c44b2b7e,1.2540093535420856e-12,Cerebrum DAO Token,NEURON,18,25,1282500,22086050,370405,7514763,deprecated,5846136
24252197,2024-12-27 10:02:21,0xc246341a4d263be73e789bab791d5beffa6e8ed45281310fe3171cfd79e31c1c,1691723,0x10e82f52c7f59ab3e873df3cb55b43f42382f3321d550b2f2402ed7c6eb969c7,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.1929006372555692e-14,Cerebrum DAO Token,NEURON,18,20,8000000,23583667,629627,5948742,deprecated,5846248
24252197,2024-12-27 10:02:21,0xf48a0209aa99d27129545025bb1a225f13d53c2058d47bfef40803ec2b58649c,60,0x10e82f52c7f59ab3e873df3cb55b43f42382f3321d550b2f2402ed7c6eb969c7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x8caf60b60b777f80bf6068c4ce35165b1f6159c4,1.9488507002692137e-14,Cerebrum DAO Token,NEURON,18,19,378513,23601610,277635,5319115,deprecated,5846248
24252197,2024-12-27 10:02:21,0xf48a0209aa99d27129545025bb1a225f13d53c2058d47bfef40803ec2b58649c,60,0x10e82f52c7f59ab3e873df3cb55b43f42382f3321d550b2f2402ed7c6eb969c7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0xf82cc5f5bd5fb6a2731cf7903087e8e4e953c434,1.5716537905396886e-16,Cerebrum DAO Token,NEURON,18,19,378513,23601610,277635,5319115,deprecated,5846248
24252197,2024-12-27 10:02:21,0xf48a0209aa99d27129545025bb1a225f13d53c2058d47bfef40803ec2b58649c,60,0x10e82f52c7f59ab3e873df3cb55b43f42382f3321d550b2f2402ed7c6eb969c7,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,4.923727413971455e-17,Cerebrum DAO Token,NEURON,18,19,378513,23601610,277635,5319115,deprecated,5846248
24252197,2024-12-27 10:02:21,0xf48a0209aa99d27129545025bb1a225f13d53c2058d47bfef40803ec2b58649c,60,0x10e82f52c7f59ab3e873df3cb55b43f42382f3321d550b2f2402ed7c6eb969c7,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1.9694909655885818e-14,Cerebrum DAO Token,NEURON,18,19,378513,23601610,277635,5319115,deprecated,5846248
24252167,2024-12-27 10:01:21,0xa714fa0913f961c6ec9f9bb02eebb68deeeb22b5ee938ac6901c5b33c5f9ebde,161,0xfdb8d5493adeb7e5f1f056ba267e15e335471100c6b5ed227f1330dedf18580e,0xbc3c5ca50b6a215edf00815965485527f26f5da8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x0002e6c4cfdfcfab2caef39faec20da4365e69b5,1.9859021831365447e-14,Cerebrum DAO Token,NEURON,18,64,417812,20122947,355279,10944808,deprecated,5846278
24252167,2024-12-27 10:01:21,0xa714fa0913f961c6ec9f9bb02eebb68deeeb22b5ee938ac6901c5b33c5f9ebde,161,0xfdb8d5493adeb7e5f1f056ba267e15e335471100c6b5ed227f1330dedf18580e,0xbc3c5ca50b6a215edf00815965485527f26f5da8,0x3568c7a4f7545805e379c264303239781b4e9a79,0xad01c20d5886137e056775af56915de824c8fce5,2.983328267105475e-17,Cerebrum DAO Token,NEURON,18,64,417812,20122947,355279,10944808,deprecated,5846278
24252167,2024-12-27 10:01:21,0xa714fa0913f961c6ec9f9bb02eebb68deeeb22b5ee938ac6901c5b33c5f9ebde,161,0xfdb8d5493adeb7e5f1f056ba267e15e335471100c6b5ed227f1330dedf18580e,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0xbc3c5ca50b6a215edf00815965485527f26f5da8,1.9888855114036504e-14,Cerebrum DAO Token,NEURON,18,64,417812,20122947,355279,10944808,deprecated,5846278
24252149,2024-12-27 10:00:45,0x40821de22eb3da45bbecd3ef8f7ba6aa4cdefb298047961fe6a600b288c3f8b0,73,0x74095ecad04b7fe78ae035fad0981601cf62a3893fbb1f72356098894659ea3e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x1e2f32ae42adb68f2db63fe2bac5ac50641a795c,1.3444547382771593e-15,Cerebrum DAO Token,NEURON,18,40,895422,23969452,706959,8011604,deprecated,5846296
24252149,2024-12-27 10:00:45,0x40821de22eb3da45bbecd3ef8f7ba6aa4cdefb298047961fe6a600b288c3f8b0,73,0x74095ecad04b7fe78ae035fad0981601cf62a3893fbb1f72356098894659ea3e,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,3.3695607475618036e-18,Cerebrum DAO Token,NEURON,18,40,895422,23969452,706959,8011604,deprecated,5846296
24252149,2024-12-27 10:00:45,0x40821de22eb3da45bbecd3ef8f7ba6aa4cdefb298047961fe6a600b288c3f8b0,73,0x74095ecad04b7fe78ae035fad0981601cf62a3893fbb1f72356098894659ea3e,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,1.3478242990247213e-15,Cerebrum DAO Token,NEURON,18,40,895422,23969452,706959,8011604,deprecated,5846296
24252088,2024-12-27 09:58:43,0xa9c5d54e2e3654729c4c1d0a1f0c925777f13b8154920e30d3b961affd294401,970,0x6d249dbd169e17860e6deee8a63cc27ebe0484f2cdcf6d3b5203a262d28d3bcf,0x00000000009726632680fb29d3f7a9734e3010e2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x8a6ca0f498ee45b5bcc2e60eaa68f92f93bedfaf,5.6363388071727e-15,Cerebrum DAO Token,NEURON,18,153,557747,15306680,358300,45015158,deprecated,5846357
24252088,2024-12-27 09:58:43,0xa9c5d54e2e3654729c4c1d0a1f0c925777f13b8154920e30d3b961affd294401,970,0x6d249dbd169e17860e6deee8a63cc27ebe0484f2cdcf6d3b5203a262d28d3bcf,0x111111125421ca6dc452d289314280a0f8842a65,0x3568c7a4f7545805e379c264303239781b4e9a79,0x00000000009726632680fb29d3f7a9734e3010e2,5.6363388071727e-15,Cerebrum DAO Token,NEURON,18,153,557747,15306680,358300,45015158,deprecated,5846357
24252088,2024-12-27 09:58:43,0xa9c5d54e2e3654729c4c1d0a1f0c925777f13b8154920e30d3b961affd294401,970,0x6d249dbd169e17860e6deee8a63cc27ebe0484f2cdcf6d3b5203a262d28d3bcf,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x111111125421ca6dc452d289314280a0f8842a65,5.6363388071727e-15,Cerebrum DAO Token,NEURON,18,153,557747,15306680,358300,45015158,deprecated,5846357
24252071,2024-12-27 09:58:09,0x9b51ff9dee691ede9abf8544fe6a3f2e1e822c012025d91f963379bd2ec5d28f,968,0x95967480a673127ed293a6494cc029dcedb4b3d887d99b4623fa8017c020a2b8,0x00000000009726632680fb29d3f7a9734e3010e2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x8a6ca0f498ee45b5bcc2e60eaa68f92f93bedfaf,3.602961128230152e-15,Cerebrum DAO Token,NEURON,18,135,685535,15847611,498341,33517529,deprecated,5846374
24252071,2024-12-27 09:58:09,0x9b51ff9dee691ede9abf8544fe6a3f2e1e822c012025d91f963379bd2ec5d28f,968,0x95967480a673127ed293a6494cc029dcedb4b3d887d99b4623fa8017c020a2b8,0x111111125421ca6dc452d289314280a0f8842a65,0x3568c7a4f7545805e379c264303239781b4e9a79,0x00000000009726632680fb29d3f7a9734e3010e2,3.602961128230152e-15,Cerebrum DAO Token,NEURON,18,135,685535,15847611,498341,33517529,deprecated,5846374
24252071,2024-12-27 09:58:09,0x9b51ff9dee691ede9abf8544fe6a3f2e1e822c012025d91f963379bd2ec5d28f,968,0x95967480a673127ed293a6494cc029dcedb4b3d887d99b4623fa8017c020a2b8,0xc8ffeff4469642b42e0e841d89153e4fac70c5f2,0x3568c7a4f7545805e379c264303239781b4e9a79,0x111111125421ca6dc452d289314280a0f8842a65,3.602961128230152e-15,Cerebrum DAO Token,NEURON,18,135,685535,15847611,498341,33517529,deprecated,5846374
24252041,2024-12-27 09:57:09,0xa786ce0d5388165aac7abe21f34ec805e58aa1065bd2ed61abd95e3d91f73bc3,1616,0x3b107c811da9b709e1a9e41772a52d64244a3ac94f3448eae052210fd91d7430,0x00000000009726632680fb29d3f7a9734e3010e2,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc811b772e7cafb6738b66b833d8048a1b72fe81c,1.2694315331048693e-14,Cerebrum DAO Token,NEURON,18,199,728855,15163458,527121,41828060,deprecated,5846404
